Doel-soort;LfMD;nrMD;MD;Code;"Jaar/
fase";Domein;Subdomein;Cluster;Leerplandoel;Voorbeelden;Extra toelichting;Diagonale coherentie met andere disciplines
G;4-;1.4.9;4-1.4.9;1.5.GL4.14;L4.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Woorden - woordsoorten;De leerlingen weten dat voegwoorden verbanden leggen tussen zinnen of zinsdelen.;;;
G;4-;1.4.9;4-1.4.9;1.5.GL4.15;L4.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Woorden - woordsoorten;De leerlingen kunnen voegwoorden herkennen in zinnen of tussen zinnen.;;;
G;4-;4.1.11;4-4.1.11;1.5.GL4.16;L4.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Woorden - woordsoorten;De leerlingen kunnen voegwoorden correct begrijpen en gebruiken in zinnen of tussen zinnen.;;;
G;4-;1.4.9;4-1.4.9;1.5.GL4.17;L4.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Woorden – werkwoorden en werkwoordstijden ;De leerlingen kennen het begrip: de infinitief.;;De infinitief is de vorm waar we voor de vervoeging vanuit kunnen gaan. In woordenboeken en dergelijke worden werkwoorden als trefwoord in de infinitiefvorm vermeld.;
G;4-;1.4.9;4-1.4.9;1.5.GL4.18;L4.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Woorden – werkwoorden en werkwoordstijden ;De leerlingen kunnen de infinitief herkennen als de basisvorm van het werkwoord.;;;
G;4-;1.4.9;4-1.4.9;1.5.GL4.19;L4.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Woorden – werkwoorden en werkwoordstijden ;De leerlingen kennen het begrip: de stam.;;De stam van een werkwoord is de vorm die we horen als we de uitgang -en (soms -n) van de infinitief weglaten. Het is de basisvorm van een werkwoord, waarop we ons baseren als we het werkwoord vervoegen.;
G;4-;1.4.9;4-1.4.9;1.5.GL4.20;L4.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Woorden – werkwoorden en werkwoordstijden ;De leerlingen kunnen de stam van werkwoorden bepalen.;;;
G;4-;1.4.9;4-1.4.9;1.5.GL4.21;L4.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Woorden – werkwoorden en werkwoordstijden ;De leerlingen kunnen bij een vervoeging de stam en de uitgang herkennen.;;;
G;4-;1.4.9;4-1.4.9;1.5.GL4.22;L4.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Woorden – werkwoorden en werkwoordstijden ;De leerlingen weten dat er regelmaat zit in het vervoegen van werkwoorden.;ik=stam, jij/hij/zij/het=stam+t, wij/jullie/zij=stam+en;;
G;4-;1.4.9;4-1.4.9;1.5.GL4.23;L4.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Woorden – werkwoorden en werkwoordstijden ;De leerlingen kennen de begrippen: de tegenwoordige tijd en de verleden tijd.;;;
G;4-;1.4.10;4-1.4.10;1.5.GL4.24;L4.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Zinnen en zinsdelen;De leerlingen kennen de begrippen: de persoonsvorm en het onderwerp.;;;
G;4-;1.4.10;4-1.4.10;1.5.GL4.25;L4.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Zinnen en zinsdelen;De leerlingen kunnen de persoonsvorm herkennen in een zin.;;;
G;4-;1.4.10;4-1.4.10;1.5.GL4.26;L4.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Zinnen en zinsdelen;De leerlingen kunnen het onderwerp herkennen in een zin.;;;
G;4-;1.4.10;4-1.4.10;1.5.GL4.27;L4.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Zinnen en zinsdelen;De leerlingen kennen de relatie tussen onderwerp en persoonsvorm.;De leerlingen vergelijken (De hond loopt. De honden lopen.) en geven aan wat er verandert aan de persoonsvorm wanneer het onderwerp verandert.;De persoonsvorm is afgestemd op het onderwerp.;
G;4-;1.4.10;4-1.4.10;1.5.GL4.28;L4.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Zinnen en zinsdelen;De leerlingen kunnen de persoonsvorm correct vervoegen rekening houdend met het onderwerp.;;;
G;4-;1.4.10;4-1.4.10;1.5.GL4.29;L4.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Zinnen en zinsdelen;De leerlingen kennen het begrip: het gezegde.;;Het gezegde is wie of wat het onderwerp is of doet.;
G;4-;1.4.10;4-1.4.10;1.5.GL4.30;L4.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Zinnen en zinsdelen;De leerlingen kennen het verschil tussen een persoonsvorm en andere werkwoordvormen in een zin.;;;
G;4-;1.4.10;4-1.4.10;1.5.GL4.31;L4.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Zinnen en zinsdelen;De leerlingen kunnen het gezegde herkennen in een zin.;;;
G;4-;4.1.11;4-4.1.11;1.5.GL4.32;L4.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Inzichten taalsysteem;De leerlingen kunnen inzichten in het taalsysteem toepassen en erover reflecteren.;;;
MD;4-;1.4.7;4-1.4.7;1.5.MD;;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);;De leerlingen kennen klanken: korte, lange, tweetekenklinkers, medeklinkers en uitspraak.;;;
MD;4-;1.4.8;4-1.4.8;1.5.MD;;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);;"De leerlingen kennen spelling: 
● klanktekenkoppeling, letters, alfabetisch principe; 
● interpunctietekens: punt, vraagteken, uitroepteken, komma, dubbele punt, spatie.";;;
MD;4-;1.4.9;4-1.4.9;1.5.MD;;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);;"De leerlingen kennen woorden: 
● woordvorming: enkelvoud, meervoud en verbuiging, vervoeging, samenstelling, afleiding; 
● woordsoorten: zelfstandig naamwoord, bijvoeglijk naamwoord, lidwoord, telwoord, voorzetsel, voegwoord, werkwoord; 
● werkwoordstijden: tegenwoordige tijd, verleden tijd.";;;
MD;4-;1.4.10;4-1.4.10;1.5.MD;;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);;"De leerlingen kennen zinnen en zinsdelen: 
● zin, onderwerp, persoonsvorm, zinsdeel, gezegde; 
● soorten zinnen: mededelende zin, vragende zin, uitroepende zin.";;;
MD;4-;1.4.11;4-1.4.11;1.5.MD;;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);;De leerlingen kunnen  inzichten in het taalsysteem toepassen en erover reflecteren.;;;
G;6-;1.4.5;6-1.4.5;1.5.GL5.6;L5.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Spelling;De leerlingen kennen de begrippen: de dubbele aanhalingstekens en de haakjes.;;;
G;6-;1.4.5;6-1.4.5;1.5.GL5.7;L5.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Spelling;De leerlingen weten wat de functie is van de dubbele aanhalingstekens en de haakjes.;;;
G;6-;1.4.5;6-1.4.5;1.5.GL5.8;L5.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Spelling;De leerlingen kennen de begrippen: de apostrof en het accent.;;;
G;6-;1.4.5;6-1.4.5;1.5.GL5.9;L5.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Spelling;De leerlingen weten wat de functie van de apostrof en het accent is.;;;
G;6-;1.4.7;6-1.4.7;1.5.GL5.10;L5.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Woorden - woordvorming;De leerlingen kennen volgende begrippen: het grondwoord, het voorvoegsel, het achtervoegsel.;;;
G;6-;1.4.7;6-1.4.7;1.5.GL5.11;L5.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Woorden - woordvorming;De leerlingen kunnen hun inzicht in het grondwoord, het voorvoegsel en/of het achtervoegsel toepassen om de betekenis van woorden af te leiden.;;;
G;6-;1.4.9;6-1.4.9;1.5.GL5.12;L5.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Woorden - woordvorming;De leerlingen kunnen hun inzicht in het grondwoord, het voorvoegsel en/of het achtervoegsel toepassen bij het lezen en spellen.;;;
G;6-;1.4.6;6-1.4.6;1.5.GL5.13;L5.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Woorden – werkwoorden en werkwoordstijden ;De leerlingen kennen het begrip voltooid deelwoord.;;;
G;6-;1.4.6;6-1.4.6;1.5.GL5.14;L5.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Woorden – werkwoorden en werkwoordstijden ;De leerlingen kunnen een voltooid deelwoord in een zin herkennen.;;;
G;6-;1.4.6;6-1.4.6;1.5.GL5.15;L5.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Woorden – werkwoorden en werkwoordstijden ;De leerlingen weten dat je een voltooid deelwoord meestal gebruikt in combinatie met een hulpwerkwoord.;;;
G;6-;1.4.8;6-1.4.8;1.5.GL5.16;L5.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Zinnen en zinsdelen;De leerlingen kennen de begrippen: het werkwoordelijk gezegde en het naamwoordelijk gezegde.;;Er worden twee soorten gezegdes onderscheiden: het werkwoordelijk gezegde, dat uit werkwoordsvormen bestaat, en het naamwoordelijk gezegde, dat naast een werkwoordelijk ook een naamwoordelijk deel bevat.;
G;6-;1.4.8;6-1.4.8;1.5.GL5.17;L5.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Zinnen en zinsdelen;De leerlingen kunnen het werkwoordelijke gezegde en het naamwoordelijk gezegde herkennen in een zin.;;;
G;6-;1.4.8;6-1.4.8;1.5.GL5.18;L5.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Zinnen en zinsdelen;De leerlingen kennen de begrippen: de enkelvoudige zin, de samengestelde zin en de ontkennende zin.;;;
G;6-;1.4.8;6-1.4.8;1.5.GL5.19;L5.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Zinnen en zinsdelen;De leerlingen kunnen verschillende soorten zinnen herkennen: enkelvoudige en samengestelde zinnen, ontkennende zin.;;;
G;6-;1.4.8;6-1.4.8;1.5.GL5.20;L5.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Zinnen en zinsdelen;De leerlingen kennen het begrip: de gebiedende wijs.;;De gebiedende wijs is een werkwoordsvorm die we gebruiken om een gebod of een bevel uit te drukken. In zinnen met een gebiedende wijs ontbreekt het onderwerp en staat de werkwoordsvorm op de eerste plaats. Voor de gebiedende wijs gebruiken we de stam van het werkwoord.;
G;6-;1.4.8;6-1.4.8;1.5.GL5.21;L5.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Zinnen en zinsdelen;De leerlingen kunnen de gebiedende wijs vormen in bevelende of uitroepende zinnen.;;;
G;6-;1.4.9;6-1.4.9;1.5.GL5.22;L5.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Inzichten taalsysteem;De leerlingen kunnen inzichten in het taalsysteem toepassen en erover reflecteren.;;;
G;6-;1.4.5;6-1.4.5;1.5.GL6.5;L6.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Spelling;De leerling kent de begrippen: het trema, het koppelteken en de afkortingen.;;;
G;6-;1.4.5;6-1.4.5;1.5.GL6.6;L6.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Spelling;De leerling weet wat de functie is van het trema, het koppelteken en de afkortingen.;;;
G;6-;1.4.7;6-1.4.7;1.5.GL6.7;L6.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Woorden - woordvorming;De leerling kent volgende begrippen: het grondwoord, het voorvoegsel, het achtervoegsel.;;;
G;6-;1.4.9;6-1.4.9;1.5.GL6.8;L6.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Woorden - woordvorming;De leerling kan zijn inzicht in het grondwoord, het voorvoegsel en/of het achtervoegsel toepassen om de betekenis van woorden af te leiden.;;;
G;6-;1.4.9;6-1.4.9;1.5.GL6.9;L6.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Woorden - woordvorming;De leerling kan zijn inzicht in het grondwoord, het voorvoegsel en/of het achtervoegsel toepassen bij het lezen en spellen.;;;
G;6-;1.4.6;6-1.4.6;1.5.GL6.10;L6.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Woorden - woordsoorten;De leerling kent het begrip: het voornaamwoord.;hij, zij, het, zijn, haar, onze, jullie, die, dat, deze, dit…;De voornaamwoorden zijn een moeilijk te definiëren woordsoort omdat er veel verschillende soorten voornaamwoorden zijn. Een gemeenschappelijk kenmerk van heel wat voornaamwoorden is dat ze een verwijzende functie hebben. Voorbeelden van voornaamwoorden: ;
G;6-;1.4.6;6-1.4.6;1.5.GL6.11;L6.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Woorden - woordsoorten;De leerling kan voornaamwoorden herkennen.;;;
G;6-;1.4.6;6-1.4.6;1.5.GL6.12;L6.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Woorden - woordsoorten;De leerling kan voornaamwoorden correct begrijpen en gebruiken.;;;
G;6-;1.4.6;6-1.4.6;1.5.GL6.13;L6.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Woorden – werkwoorden en werkwoordstijden ;De leerling kent het begrip: de toekomende tijd.;;;
G;6-;1.4.8;6-1.4.8;1.5.GL6.14;L6.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Zinnen en zinsdelen;De leerling kent het begrip: het lijdend voorwerp.;;Het lijdend voorwerp is een zinsdeel dat bij bepaalde werkwoordelijke gezegdes kan of moet voorkomen en de zelfstandigheid aanduidt waarop de door het gezegde uitgedrukte werking gericht is.;
G;6-;1.4.8;6-1.4.8;1.5.GL6.15;L6.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Zinnen en zinsdelen;De leerling kent het begrip: het meewerkend voorwerp.;;Het meewerkend voorwerp is een zinsdeel dat bij bepaalde werkwoordelijke en naamwoordelijke gezegdes kan of moet optreden en de zelfstandigheid aanduidt waarop de door dat gezegde en het lijdend of oorzakelijk voorwerp uitgedrukte werking gericht is.;
G;6-;1.4.8;6-1.4.8;1.5.GL6.16;L6.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Zinnen en zinsdelen;De leerling kan het lijdend voorwerp en het meewerkend voorwerp herkennen in een enkelvoudige zin. ;;;
G;6-;1.4.9;6-1.4.9;1.5.GL6.17;L6.;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);Inzichten taalsysteem;De leerling kan inzichten in het taalsysteem toepassen en erover reflecteren.;;;
MD;6-;1.4.5;6-1.4.5;1.5.MD;;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);;"De leerling kent spelling: interpunctietekens: dubbele aanhalingstekens, haakjes; woordtekens: trema, koppelteken, apostrof, accent, soorten afkortingen.";;;
MD;6-;1.4.6;6-1.4.6;1.5.MD;;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);;"De leerling kent woorden: woordsoorten: voornaamwoord; werkwoordtijden: toekomende tijd, voltooid deelwoord.";;;
MD;6-;1.4.7;6-1.4.7;1.5.MD;;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);;De leerling kent woorden: grondwoord, voorvoegsel, achtervoegsel, verkleinwoord, stam, uitgang, infinitief.;;;
MD;6-;1.4.8;6-1.4.8;1.5.MD;;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);;"De leerling kent zinnen en zinsdelen: meewerkend en lijdend voorwerp; naamwoordelijk en werkwoordelijk gezegde; soorten zinnen: enkelvoudige en samengestelde zinnen, ontkennende zin; gebiedende wijs.";;;
MD;6-;1.4.9;6-1.4.9;1.5.MD;;Taalsysteem en taalgebruik;Taalsysteem (klanken, spelling, grammatica);;De leerling kan inzichten in het taalsysteem toepassen en erover reflecteren.;;;
G;K-;1.4.6;K-1.4.6;1.5.GJK.12;JK.;Taalsysteem en taalgebruik;Taalgebruik en taalwetenschap;;De leerlingen kunnen emoties herkennen aan de hand van  gezichtsuitdrukkingen bij zichzelf en anderen.;;;
G;K-;1.4.6;K-1.4.6;1.5.GJK.13;JK.;Taalsysteem en taalgebruik;Taalgebruik en taalwetenschap;;De leerlingen kunnen eenvoudige gebaren gebruiken.;Zwaaien – dag zeggen, hoofd schudden – nee, hoofd knikken – ja;;
G;K-;1.4.6;K-1.4.6;1.5.GJK.14;JK.;Taalsysteem en taalgebruik;Taalgebruik en taalwetenschap;;De leerlingen kunnen hun emoties tonen door intonatie, mimiek, lichaamstaal en dit combineren met eenvoudige woorden.;;;
G;K-;1.4.6;K-1.4.6;1.5.GJK.15;JK.;Taalsysteem en taalgebruik;Taalgebruik en taalwetenschap;;De leerlingen weten dat we met woorden mondeling en schriftelijk communiceren.;;;
G;K-;1.4.7;K-1.4.7;1.5.GJK.16;JK.;Taalsysteem en taalgebruik;Taalgebruik en taalwetenschap;;De leerlingen weten dat mensen niet altijd op dezelfde manier praten.;De leerling merkt dat iemand ‘anders praat’ dan de leraar of de ouder, de leerling weet dat woorden soms anders klinken bij het gebruik van dialecten, tussentaal…;;
G;K-;1.4.6;K-1.4.6;1.5.GK2.15;K2.;Taalsysteem en taalgebruik;Taalgebruik en taalwetenschap;;De leerlingen kunnen verschillende non-verbale elementen in intonatie, mimiek, lichaamstaal herkennen bij anderen.;"Lichaamstaal: armen over elkaar, wegdraaien 
Stemtonen: vriendelijk, streng, verbaasd";;
G;K-;1.4.6;K-1.4.6;1.5.GK2.16;K2.;Taalsysteem en taalgebruik;Taalgebruik en taalwetenschap;;De leerlingen kunnen non-verbale en verbale communicatie functioneel gebruiken in spel en interactie.;Gebaren gebruiken tijdens het vertellen, hun stem aan te passen wanneer de situatie erom vraagt.;;
G;K-;1.4.7;K-1.4.7;1.5.GK2.17;K2.;Taalsysteem en taalgebruik;Taalgebruik en taalwetenschap;;De leerlingen kunnen taal en eenvoudige schrifttekens gebruiken om iets te vertellen, te vragen of te tonen wat ze denken of voelen.;;;
G;K-;1.4.7;K-1.4.7;1.5.GK2.18;K2.;Taalsysteem en taalgebruik;Taalgebruik en taalwetenschap;;De leerlingen weten dat er verschillende talen bestaan.;De leerling weet dat iemand thuis een andere taal spreekt dan op school, de leerling zegt dat een woord ‘Spaans’ of ‘Frans’ is.;;
G;K-;1.4.6;K-1.4.6;1.5.GK3.14;K3.;Taalsysteem en taalgebruik;Taalgebruik en taalwetenschap;;De leerlingen kunnen reageren op verschillende non-verbale elementen in intonatie, mimiek, lichaamstaal.;Een leerling lacht terug wanneer iemand vriendelijk kijkt. Een leerling vraagt: 'Ben je boos?' wanneer iemand een boze blik heeft. Een kleuter verandert tijdens een spel zijn gedrag omdat hij ziet dat iemand verveeld of bang is.;;
G;K-;1.4.6;K-1.4.6;1.5.GK3.15;K3.;Taalsysteem en taalgebruik;Taalgebruik en taalwetenschap;;De leerlingen  weten dat taal non-verbale en verbale elementen inhoudt.;;;
G;K-;1.4.7;K-1.4.7;1.5.GK3.16;K3.;Taalsysteem en taalgebruik;Taalgebruik en taalwetenschap;;De leerlingen weten dat er verschillende taalvariëteiten en verschillende talen zijn.;;Een taalvariëteit is een concrete verschijningsvorm van een taal, gekenmerkt door variatie in woordenschat, grammatica of uitspraak. Dit kan bepaald worden door geografische factoren (dialecten, streektalen), sociale factoren (sociolecten) of de situatie (register). Een taal als het Nederlands kent vele variëteiten, die onderling van elkaar verschillen.;
MD;K-;1.4.6;K-1.4.6;1.5.MD;;Taalsysteem en taalgebruik;Taalgebruik en taalwetenschap;;De leerlingen  weten dat taal non-verbale en verbale elementen inhoudt.;;;
MD;K-;1.4.7;K-1.4.7;1.5.MD;;Taalsysteem en taalgebruik;Taalgebruik en taalwetenschap;;De leerlingen  weten dat er verschillende taalvariëteiten en verschillende talen zijn.;;;
G;4-;1.4.13;4-1.4.13;1.5.GL1.12;L1.;Taalsysteem en taalgebruik;Taalgebruik en taalwetenschap;;De leerlingen weten dat communicatie gesproken, geschreven en non-verbaal kan zijn.;Een leerling zegt: 'Je kan het ook schrijven in plaats van zeggen.' Een leerling begrijpt een emoji als een boodschap. Een leerling leest een verkeersbord en zegt: 'Dat vertelt wat je moet doen.';;
G;4-;1.4.13;4-1.4.13;1.5.GL1.13;L1.;Taalsysteem en taalgebruik;Taalgebruik en taalwetenschap;;De leerlingen weten dat taal helpt om boodschappen tussen mensen over te brengen.;Een leerling zegt: 'Als ik het zeg, weet jij wat ik bedoel.' Een leerling begrijpt dat praten helpt om ruzies op te lossen. Een leerling merkt op dat luisteren belangrijk is om elkaar te begrijpen.;;
G;4-;1.4.15;4-1.4.15;1.5.GL2.40;L2.;Taalsysteem en taalgebruik;Taalgebruik en taalwetenschap;;De leerlingen weten dat taal varieert naargelang de plaats en de spreker. ;Een leerling zegt: 'Mijn oma praat anders dan jij, juf/meester.' Een leerling merkt dat iemand in een filmpje anders spreekt dan zijzelf. Een leerling zegt: 'In Nederland zeggen ze dat anders.';Ook verwijzen naar andere talen – thuistaal en ook Klim in Taal (Iers) bij vreemde talen.;
G;4-;1.4.12;4-1.4.12;1.5.GL2.41;L2.;Taalsysteem en taalgebruik;Taalgebruik en taalwetenschap;;De leerlingen weten dat er binnen het Nederlands verschillen zijn in uitspraak en woordgebruik.;Een leerling zegt: 'Wij zeggen ‘pistolet’, maar in Nederland ‘broodje’'. Een leerling merkt op dat woorden soms anders klinken. Een leerling hoort dialect en zegt: 'Dat is ook Nederlands.';;
